tconst,Id_TMDB,Titre,Titre Original,Date de sortie,Durée,Id des genres,Genre Principal,Genre secondaire,Genre tertiaire,Genres,Mots clés,Budget,Recettes,Pays d'origine,Langue Originale,Moyenne des votes,Nombre de votants,Popularité,Résumé,Slogan,Affiche du film,Arrière plan film,Société de production,Pays d'origine de la production,URL complète,Résolution,Type de vidéo,Officiel,Date de mise en ligne,Id Youtube
tt0238883,20993,Le Frère 2,Брат 2,2000-05-11,122,"[28, 80, 18]",Action,Crime,Drama,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drame'}]","{276605: 'serious', 301096: 'direct'}",1500000,1080000,['RU'],ru,7.2,292,2.7811,"En arrivant à Moscou, le vétéran tchétchène Danila (Sergei Bodrov Jr) rencontre Konstantin, un vieil ami qui lui dit que son frère jumeau a été contraint de signer un contrat tordu avec une équipe américaine de hockey sur glace. Peu de temps après cette rencontre, Danila découvre Konstantin mort et il entreprend de venger sa mort; un voyage qui le mène à Chicago et une toute nouvelle expérience.",Non renseigné,/x6iASprSv0kKxcEKZAqjzN6aNDS.jpg,/a8bPE7ufmXsfj2BLOrB8KuNMxN5.jpg,"[{'id': 318, 'logo_path': '/q0UG4oZERwIywJdDPF4lRlvdYGW.png', 'name': 'CTB Film Company', 'origin_country': 'RU'}, {'id': 88285, 'logo_path': None, 'name': 'Intercinema Art Agency', 'origin_country': ''}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0250223,2899,Astérix & Obélix : Mission Cléopâtre,Astérix & Obélix : Mission Cléopâtre,2002-01-30,107,"[10751, 14, 35, 12]",Adventure,Comedy,Family,"[{'id': 10751, 'name': 'Familial'}, {'id': 14, 'name': 'Fantastique'}, {'id': 35, 'name': 'Comédie'}, {'id': 12, 'name': 'Aventure'}]","{1160: 'egypt', 2343: 'magic', 3998: 'palace', 5503: 'civil engineer', 6715: 'cleopatra', 5049: 'ancient rome', 14704: 'ancient world', 15101: ""based on children's book"", 157894: 'ancient egypt', 291153: 'grand', 325853: 'sympathetic', 359953: 'french humor', 359954: 'french humour'}",58500000,131116046,['FR'],fr,7.374,3676,8.8069,"Cléopâtre, la reine d’Égypte, décide, pour défier l’empereur romain Jules César, de construire en trois mois un palais somptueux en plein désert. Si elle y parvient, celui‐ci devra concéder publiquement que le peuple égyptien est le plus grand de tous les peuples. Pour ce faire, Cléopâtre fait appel à Numérobis, un architecte d’avant‐garde plein d’énergie. S’il réussit, elle le couvrira d’or. S’il échoue, elle le jettera aux crocodiles. Celui‐ci, conscient du défi à relever, cherche de l’aide auprès de son vieil ami Panoramix. Le druide fait le voyage en Égypte avec Astérix et Obélix. De son côté, Amonbofis, l’architecte officiel de Cléopâtre, jaloux que la reine ait choisi Numérobis pour construire le palais, va tout mettre en œuvre pour faire échouer son concurrent.",Le film le plus drôle de l’histoire de la Gaule !,/2lC9lzozlzVxCsSgPjRz5AWcz00.jpg,/miavmZ9UTTCRSTDklhNKheZqvWg.jpg,"[{'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé', 'origin_country': 'FR'}, {'id': 1992, 'logo_path': '/tGYQyvkKTqAEXidVisQ5FDipKAP.png', 'name': 'La Petite Reine', 'origin_country': 'FR'}, {'id': 22370, 'logo_path': None, 'name': 'Katharina', 'origin_country': 'FR'}, {'id': 82, 'logo_path': None, 'name': 'Renn Productions', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 6900, 'logo_path': None, 'name': 'Chez Wam', 'origin_country': 'FR'}, {'id': 5521, 'logo_path': None, 'name': 'CP Medien', 'origin_country': 'DE'}, {'id': 22182, 'logo_path': None, 'name': 'KC Medien', 'origin_country': 'DE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",https://www.youtube.com/watch?v=lj0ze1kXfls,1080.0,Trailer,True,2023-06-16 09:00:38+00:00,648c4ac1559d2200e20553b5
tt0281364,2110,Wasabi,Wasabi,2001-10-31,95,"[18, 28, 35]",Action,Comedy,Crime,"[{'id': 18, 'name': 'Drame'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comédie'}]","{796: 'police brutality', 2708: 'hitman', 772: 'handcuffs', 1794: 'yakuza', 3452: 'love letter', 4668: 'police operation', 162461: 'golf club', 187729: 'brutal cop', 208799: 'transphobia', 239910: 'abuse of power'}",15300000,10366360,"['FR', 'JP']",fr,6.647,1368,5.5582,"Flic solitaire au grand cœur mais aux méthodes parfois musclées, l'inspecteur Hubert se retrouve en vacances forcées après avoir rossé le fils du préfet. Un jour, il reçoit le coup de fil d'un notaire qui lui annonce que Miko, la femme de sa vie disparue vingt ans auparavant, vient de mourir dans d'étranges circonstances. Seul légataire testamentaire, Hubert débarque au Japon, accueilli par son ancien équipier, pour découvrir ce dont il a hérité.",La petite moutarde qui monte au nez.,/7TbnpjIKzq5OKUyF72rcwNDyI5f.jpg,/kSpfkuIykUsXr6XSU8NdyqiVcR4.jpg,"[{'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 480, 'logo_path': None, 'name': 'Tobis', 'origin_country': 'DE'}, {'id': 963, 'logo_path': None, 'name': 'Destiny', 'origin_country': 'JP'}, {'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 178050, 'logo_path': None, 'name': 'Victor Company of Japan (JVC)', 'origin_country': ''}, {'id': 962, 'logo_path': None, 'name': 'Samitose Productions', 'origin_country': ''}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=yhAqbCsz684,360.0,Trailer,False,2013-10-21 12:12:46+00:00,5e1afdb66c19ea0013922ae2
tt0283900,1555,L'Auberge espagnole,L'Auberge espagnole,2002-06-19,120,"[18, 35, 10749]",Comedy,Drama,Romance,"[{'id': 18, 'name': 'Drame'}, {'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}]","{90: 'paris, france', 107: 'barcelona, spain', 567: 'alcohol', 1253: 'roommates', 9457: 'single', 9935: 'travel', 9986: 'crush', 14534: 'relationship', 14602: 'break-up', 33648: 'celebration', 155939: 'group of friends'}",5300000,3897799,"['FR', 'ES']",fr,7.118,1187,2.7274,"Xavier, un jeune homme de 25 ans, part à Barcelone pour terminer ses études en économie et apprendre l’espagnol. Cette langue est nécessaire pour occuper un poste, que lui promet un ami de son père, au ministère des Finances. Mais pour ce faire, il doit quitter sa petite amie Martine, avec qui il vit depuis quatre ans. En Espagne, Xavier cherche un logement et trouve finalement un appartement dans le centre de Barcelone qu’il compte partager avec 7 autres personnes. Chacun de ses co‐locataires est originaire d’un pays différent.",On aurait tous aimé faire parti de cette auberge espagnole,/qKq4uLZDAJhBfpRsfPRYouQ5jW5.jpg,/kiSderXBFLpkSp7dZ5RQkHOD5nh.jpg,"[{'id': 732, 'logo_path': None, 'name': 'Mate Producciones S.A.', 'origin_country': ''}, {'id': 208, 'logo_path': '/bxQYlRhQu6nbohBEL0SWz8xIAGy.png', 'name': 'Bac Films', 'origin_country': 'FR'}, {'id': 10572, 'logo_path': None, 'name': 'Ce Qui Me Meut Motion Pictures', 'origin_country': 'FR'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 731, 'logo_path': None, 'name': 'Mate Films', 'origin_country': ''}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 357, 'logo_path': None, 'name': 'Vía Digital', 'origin_country': 'ES'}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0338135,11042,Les Invasions barbares,Les Invasions barbares,2003-09-24,99,"[35, 18]",Comedy,Crime,Drama,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{3737: 'dying and death', 970: 'parent child relationship', 1873: 'yuppie', 1992: 'professor', 1773: 'socialism', 9713: 'friends', 10594: 'money', 10163: 'cancer', 13160: 'university', 40895: 'illness', 41589: 'dying', 155294: 'family conflict'}",8000000,34883010,['CA'],fr,7.1,383,1.3798,"Rémy, divorcé, la cinquantaine, est à l'hôpital. Son ex-femme Louise rappelle d'urgence leur fils Sébastien, installé à Londres. Ce dernier hésite - son père et lui n'ont plus rien à se dire depuis longtemps. Finalement, il accepte de revenir à Montréal pour aider sa mère et soutenir son père. Dès son arrivée, Sébastien remue ciel et terre, joue de ses relations, bouscule le système de toutes les manières possibles pour adoucir les épreuves qui attendent Rémy. Il ramène aussi au chevet de Rémy la joyeuse bande qui a marqué son passé : parents, amis et anciennes maîtresses. Que sont-ils devenus à l'heure des « invasions barbares » ? L'irrévérence, l'amitié et la truculence sont-elles toujours au rendez-vous ? L'humour, l'épicurisme, le désir peuplent-ils toujours leurs rêves ? À l'heure des invasions barbares, le déclin de l'empire américain continue...",Le déclin de l'empire américain continue !,/fNNXhMitLAWrxTC6uEm9m6DymSt.jpg,/7PefpVkSOiQmcdGv6TGHU8kn296.jpg,"[{'id': 186, 'logo_path': '/1xlcFvAz1PQIkMhO0pBLBPW4PWY.png', 'name': 'Pyramide Productions', 'origin_country': 'FR'}, {'id': 280, 'logo_path': '/1rwkrpgsc0pWmkvEOabbPzEsGLi.png', 'name': 'Cinémaginaire', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0363226,246,Zatoichi,座頭市,2003-09-06,116,"[12, 18, 28]",Action,Comedy,Crime,"[{'id': 12, 'name': 'Aventure'}, {'id': 18, 'name': 'Drame'}, {'id': 28, 'name': 'Action'}]","{779: 'martial arts', 233: 'japan', 1462: 'samurai', 1938: 'sword', 4342: 'geisha', 1936: 'blackmail', 9748: 'revenge', 12660: 'blind', 186753: 'jidaigeki'}",2500000,34196922,['JP'],ja,7.237,912,3.0593,"Au Japon, au XIXe siècle, Zatoichi est un voyageur aveugle gagnant sa vie comme joueur professionnel et masseur. Mais derrière son humble apparence, il est un redoutable combattant, rapide comme l'éclair et dont les coups s'avèrent d'une stupéfiante précision. Alors qu'il traverse la montagne, il découvre une petite ville entièrement sous la coupe d'un gang. Son chef, Ginzo, se débarrasse de tous ceux qui osent se dresser sur son chemin, d'autant plus efficacement qu'il a engagé un redoutable samouraï ronin, Hattori. Dans un tripot, Zatoichi rencontre deux geishas, aussi dangereuses que belles. Okinu et sa sœur Osei vont de ville en ville à la recherche du meurtrier de leurs parents. Elles possèdent pour seul indice un nom mystérieux : Kuchinawa. Dès que les hommes de main de Ginzo croisent Zatoichi, l'affrontement est inévitable et sa légendaire canne-épée rentre en action.",Son épée a fait de lui un héros… son courage a fait de lui une légende.,/eYq0CnAuR4L6slAcJG8VrUed4wf.jpg,/kP6WiYHQUUXo6ZaXI06enkMsxkF.jpg,"[{'id': 567, 'logo_path': None, 'name': 'Office Kitano', 'origin_country': 'JP'}, {'id': 568, 'logo_path': None, 'name': 'Saito Entertainment', 'origin_country': ''}, {'id': 569, 'logo_path': '/hOurQBeeFI4OTTdAEtvGflbJgXU.png', 'name': 'Tokyo FM', 'origin_country': 'JP'}, {'id': 528, 'logo_path': '/fO3Aof3lXQclYpBByYC8aneTXwA.png', 'name': 'Bandai Visual', 'origin_country': 'JP'}, {'id': 860, 'logo_path': '/aWrTeKCGu9jjsiiVSDsALC3vxu4.png', 'name': 'Celluloid Dreams', 'origin_country': 'FR'}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 192, 'logo_path': '/93eAKlnQecDdMtucfOprzcjMw9V.png', 'name': 'Shochiku', 'origin_country': 'JP'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",https://www.youtube.com/watch?v=X6bHHBNaZ2Y,480.0,Trailer,False,2016-03-22 14:51:17+00:00,6477b9aee323f300c4284cc9
tt0368909,9316,Ong-Bak,องค์บาก,2003-01-31,108,"[28, 80]",Action,Crime,Thriller,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","{779: 'martial arts', 6211: 'fighter', 3434: 'thailand', 6024: 'sculpture', 10514: 'muay thai', 10855: 'fate', 325842: 'powerful'}",1100000,20112926,['TH'],th,7.133,1776,5.7462,"Nong Pradu, un village paisible niché dans une vallée boisée de Thaïlande, est en deuil après le vol de son Bouddha sacré : Ong-Bak. Ting, entraîné secrètement au Muay Thai, art ancien de boxe thaï, se désigne pour aller le récupérer dans la fournaise de Bangkok.",L'asie nous envoie son nouveau dragon,/3iwsr8K8wI3BsMx4pFSGTLY7KKT.jpg,/1Dp18gkAs9bJ1lzB2HKvboAHRN0.jpg,"[{'id': 4206, 'logo_path': '/pWUbIYoZDsvOD1yT0FzfYetWBxL.png', 'name': 'Baa-Ram-Ewe', 'origin_country': 'TH'}, {'id': 4207, 'logo_path': '/v5BSFwIXQmZEO16bClILNrbv4Kl.png', 'name': 'Sahamongkolfilm', 'origin_country': 'TH'}, {'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 79046, 'logo_path': None, 'name': 'Golden Network Asia', 'origin_country': 'HK'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",https://www.youtube.com/watch?v=Z0bYXfgS904,480.0,Trailer,False,2016-08-02 23:37:57+00:00,5ec196ebcdf2e600214ec479
tt0373074,9470,Crazy Kung‐Fu,功夫,2004-02-10,99,"[28, 35, 80, 14]",Action,Comedy,Fantasy,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comédie'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantastique'}]","{779: 'martial arts', 478: 'china', 2343: 'magic', 3149: 'gangster', 10391: 'mafia', 11032: 'defense', 33699: 'policeman', 184656: 'wuxia', 207883: '1940s', 236316: 'anarchic comedy', 249749: 'pretending to be gay', 252546: 'canton'}",20000000,102034104,['HK'],cn,7.477,3019,10.4592,"Sing, un prétendu gangster, doit surmonter son incapacité à manier le sabre et démontrer qu’il a toutes les qualités requises pour appartenir au prestigieux gang de Axe. Dans le même temps, ce gang veut régner en maître sur le territoire le plus convoité qui est en fait une rue sacrée protégée par une bande de personnages hauts en couleurs. La plupart d’entre eux sont des maîtres du kung fu déguisés en personnes ordinaires. Après plusieurs rencontres avec des voyous et une véritable brute connu sous le nom de « The Beast », Sing parvient à vaincre ses handicaps et réalise qu’il est devenu l’un des plus grands maîtres de kung fu destiné à protéger la rue sacrée.",De la catastrophe au maître de kung‐fu,/tTcIIg9qsYkKZguR4EsWBUtywef.jpg,/z8eKIdNRbTmCLpFoZqTQvN4wdEM.jpg,"[{'id': 26253, 'logo_path': None, 'name': 'Huayi Brothers & Taihe Film Investment', 'origin_country': 'CN'}, {'id': 3477, 'logo_path': None, 'name': 'Star Overseas', 'origin_country': 'HK'}, {'id': 708, 'logo_path': None, 'name': 'Beijing Film Studio', 'origin_country': 'CN'}, {'id': 2798, 'logo_path': None, 'name': 'CP Film Production Asia', 'origin_country': 'HK'}, {'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0386741,9389,Renaissance,Renaissance,2006-03-16,105,"[28, 16, 878]",Action,Animation,Sci-Fi,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science-Fiction'}]","{2964: 'future', 90: 'paris, france', 6149: 'police', 1284: 'identity', 5306: 'boss', 4565: 'dystopia', 2693: 'monopoly', 3258: 'beauty', 4399: 'victim', 8570: 'president', 10941: 'disappearance', 12999: 'black and white', 14604: 'theft', 14760: 'scientist', 161919: 'adult animation', 169816: 'researcher', 188950: 'corporation'}",18000000,1831348,['FR'],fr,6.529,272,4.0879,"2054. Dans un Paris labyrinthique où chaque fait et geste est contrôlé et filmé, Ilona Tasuiev, une jeune scientifique jalousée par tous pour sa beauté et son intelligence, est kidnappée. Avalon, l'entreprise qui emploie Ilona, fait pression sur Karas, un policier controversé, spécialisé dans les affaires d'enlèvement, pour retrouver au plus vite la disparue.Karas sent rapidement une présence dans son sillage. Il n'est pas seul sur les traces d'Ilona et ses poursuivants semblent prêts à tout pour le devancer.Retrouver Ilona devient vital : la jeune femme est l'enjeu d'une guerre occulte qui la dépasse. Elle est la clef d'un protocole mettant en cause le futur du genre humain. Le protocole Renaissance...",Paris 2054. Vivre pour toujours ou mourir en essayant.,/hbcj9Uon31lpHMCpWF8E1XEybX1.jpg,/eEXjeAtbABRjDXEmAzBK9mR5xR6.jpg,"[{'id': 232741, 'logo_path': None, 'name': 'Onyx Pictures', 'origin_country': 'FR'}, {'id': 23656, 'logo_path': '/kO6vfeZTTL2xtqFAlaFK5vcyjRt.png', 'name': 'Millimages', 'origin_country': 'FR'}, {'id': 31374, 'logo_path': '/fpTYf7mYfJUlPJ4SUKIxho9r6X8.png', 'name': 'LuxAnimation', 'origin_country': 'LU'}, {'id': 23657, 'logo_path': None, 'name': 'Timefirm', 'origin_country': 'GB'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 269141, 'logo_path': None, 'name': 'Attitude Studio', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0401085,11421,C.R.A.Z.Y.,C.R.A.Z.Y.,2005-05-27,127,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{1862: 'coming out', 1329: 'canada', 380: 'sibling relationship', 970: 'parent child relationship', 3074: 'insurgence', 3356: 'quebec', 10683: 'coming of age', 158718: 'lgbt', 210434: 'thoughtful', 212737: 'philosophical', 254167: 'loving', 258533: 'gay theme', 325820: 'gentle', 325824: 'hopeful'}",0,3692417,['CA'],fr,7.465,487,2.4235,"Un portrait de famille qui dépeint la vie souvent extraordinaire de gens ordinaires à la poursuite de leur bonheur. De 1960 à 1980, entouré de ses quatre frères, de Pink Floyd, des Rolling Stones et de David Bowie, entre les promenades en moto pour impressionner les filles, les pétards fumés en cachette, les petites et grandes disputes et, surtout, un père qu'il cherche désespérément à retrouver, Zac nous raconte son histoire... 25 décembre 1960 : Zachary Beaulieu vient au monde entre une mère aimante et un père un peu bourru mais fier de ses garçons. C'est le début de C.R.A.Z.Y., le récit de la vie d'un petit garçon puis d'un jeune homme pas comme les autres, qui va jusqu'à renier sa nature profonde pour attirer l'attention de son père.",L'histoire d'une relation père-fils hors de l'ordinaire,/rLAxKjsfM11nviuAKqxNtyCgfXv.jpg,/bXwFZjOkc1IbwTT4Y9lGCyiKUix.jpg,"[{'id': 6852, 'logo_path': None, 'name': 'Cirrus Communications', 'origin_country': 'CA'}, {'id': 127779, 'logo_path': None, 'name': 'Crazy Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",https://www.youtube.com/watch?v=QD08dyt1JIU,2160.0,Trailer,True,2022-08-29 12:21:18+00:00,651c43fa07216600e2d77765
tt0401711,2266,"Paris, je t'aime","Paris, je t'aime",2006-06-21,115,"[18, 10749]",Comedy,Drama,Romance,"[{'id': 18, 'name': 'Drame'}, {'id': 10749, 'name': 'Romance'}]","{1605: 'new love', 90: 'paris, france', 1416: 'jazz', 558: 'city portrait', 1552: 'subway', 1900: 'immigration', 2341: 'nanny', 5159: 'tourist', 9706: 'anthology', 9840: 'romance', 156076: 'human relationship', 187056: 'woman director', 252363: 'cities of love'}",13000000,4900000,"['LI', 'DE', 'FR', 'CH', 'US']",fr,6.8,797,4.2425,"Génération AMOUR... Au fil des quartiers, des histoires d’amour passager, voilé, mimé, vampirisé, malmené ou révélé... Un Pari(s) moderne émouvant et drôle, un film plein de vie(s) sur le thème de l’Amour.",Une ville. 10 millions de cœurs. Une histoire d’amour. Un film.,/w2ymaGlJqgNHjexYQ6h0ByoGzw8.jpg,/3QZkFDe2GVQbOa8XZxK38BVsX1k.jpg,"[{'id': 1031, 'logo_path': None, 'name': 'Filmazure', 'origin_country': ''}, {'id': 1032, 'logo_path': None, 'name': 'Pirol Stiftung', 'origin_country': ''}, {'id': 1033, 'logo_path': None, 'name': 'Victoires International', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=i88sA7rD7as,480.0,Clip,False,2012-08-21 18:05:50+00:00,5e9c8cf0680be80020c52254
tt0403358,3040,Night Watch,Ночной дозор,2004-07-08,115,"[14, 28, 53]",Action,Fantasy,Horror,"[{'id': 14, 'name': 'Fantastique'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","{616: 'witch', 3800: 'airplane', 1721: 'fight', 1552: 'subway', 5369: 'guard', 186450: 'moscow, russia'}",10000000,50336279,['RU'],ru,6.238,770,2.2535,"En 1342, en Russie, une trêve est conclue mettant fin au conflit permanent entre les Forces du Bien et les Forces du Mal. De nos jours, à Moscou, le Bien et le Mal disposent, pour maintenir cette paix, d'individus aux capacités surnaturelles, ""les Autres"" qui assurent la sécurité de leurs congénères et condamnent tout abus de la part du camp opposé. Mais une ancienne prophétie menace ce traité précaire : la crainte qu'un ""Autre"" bascule dans le camp opposé et fasse ainsi replonger le monde dans le chaos des hostilités...",Non renseigné,/wUBpkHDnUVe7My3wzlUOf1WHcsA.jpg,/d959xD2LkBztDnssJKR7M679SJ7.jpg,"[{'id': 1038, 'logo_path': '/o62j8ZNXmRTrq6ThviFWiL9zb8J.png', 'name': 'Bazelevs', 'origin_country': 'RU'}, {'id': 1040, 'logo_path': '/A2L91XUbTm6FWQD631oOQ0HxuTb.png', 'name': 'Tabbak', 'origin_country': 'RU'}, {'id': 1039, 'logo_path': '/vTDwphEW5Ikiqu6UxrRCzhfFcVo.png', 'name': 'Channel One', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",https://www.youtube.com/watch?v=iDLYdtVd1K4,720.0,Trailer,False,2014-01-18 17:02:56+00:00,63dd6b388741c40099b39030
tt0410639,1935,Les Sœurs fâchées,Les Sœurs fâchées,2004-11-21,88,"[18, 35]",Comedy,Drama,Non renseigné,"[{'id': 18, 'name': 'Drame'}, {'id': 35, 'name': 'Comédie'}]","{380: 'sibling relationship', 90: 'paris, france', 5809: 'marriage crisis', 2065: 'province', 2675: 'frigidity', 3451: 'housewife', 4029: 'bourgeoisie', 4555: 'only child', 5916: 'gallery owner', 10818: 'author', 163048: 'decadence', 187056: 'woman director'}",4277280,10467048,['FR'],fr,5.6,73,0.9966,"Louise, esthéticienne au Mans, vient passer 3 jours chez sa sœur Martine qui vit à Paris. Martine a apparemment tout ! Tout sauf l'essentiel. Et l'essentiel, justement, Louise l'a ! En l'espace de 3 jours, Louise et son bonheur évident exaspèrent Martine au plus haut point et font voler sa vie en éclats.",Enfin réunies !,/kvB5SYoP4qXzajrOgGvMVRl1Dh4.jpg,/sX9q81YTZT4FY82OhwXcNJCZFwX.jpg,"[{'id': 6750, 'logo_path': None, 'name': 'Pan-Européenne', 'origin_country': 'FR'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0446059,7549,Le Maître d'armes,霍元甲,2006-01-26,104,"[18, 28]",Action,Biography,Drama,"[{'id': 18, 'name': 'Drame'}, {'id': 28, 'name': 'Action'}]","{1741: 'blindness and impaired vision', 6054: 'friendship', 779: 'martial arts', 780: 'kung fu', 2682: 'shanghai, china', 3929: 'hope', 1627: 'patriotism', 1796: 'sake', 5329: 'rice', 1946: 'restaurant', 4262: 'tea', 4849: 'exile', 5565: 'biography', 5642: 'beggar', 9672: 'based on true story', 4801: 'respect', 15126: 'historical', 236217: 'qing dynasty', 321464: 'intense', 325778: 'bold'}",0,68072848,"['CN', 'HK']",zh,7.509,1350,3.5321,"Huo Yuanjia rêve depuis sa plus tendre enfance de se consacrer aux arts martiaux. L'opposition de son père, lutteur réputé, ne fera que renforcer sa détermination : Yuanjia décide d'apprendre les techniques de combat par ses propres moyens et se lance dans un entraînement intensif avec pour partenaire son ami Nong Jinsun…","Un guerrier sans peur, un héros sans égal.",/eanxSx8YFykFxomumqmeVKKs68S.jpg,/1bKaYqiSKO0vNdYOwZBhVNesViq.jpg,"[{'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}, {'id': 708, 'logo_path': None, 'name': 'Beijing Film Studio', 'origin_country': 'CN'}, {'id': 2269, 'logo_path': None, 'name': 'China Film Co-Production Corp.', 'origin_country': 'CN'}, {'id': 2271, 'logo_path': None, 'name': 'Hero China International', 'origin_country': 'CN'}, {'id': 2272, 'logo_path': None, 'name': 'Wide River Investments', 'origin_country': 'CN'}, {'id': 134, 'logo_path': '/2uKAP9aAAhVMpfSqa4wtlIHod5g.png', 'name': 'Rogue Pictures', 'origin_country': 'US'}, {'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}, {'id': 142725, 'logo_path': None, 'name': 'Elite Group Enterprises', 'origin_country': 'HK'}, {'id': 10284, 'logo_path': '/u0FCdiR026xbEbuY4yqaKj9Lf2O.png', 'name': 'Edko Films', 'origin_country': 'HK'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
